id,host_name,host_since,latitude,longitude,room_type,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,has_availability,availability_30,availability_60,availability_90,availability_365,x,y
23194792,Vacasa,1/16/2017,19.92211984,-155.8838133,Entire home/apt,2,2,4,249,,,,$120.00 ,1,$0.00 ,t,4,12,17,285,198091.4283,2205453.567
23194828,Vacasa,1/16/2017,19.92433176,-155.8764387,Entire home/apt,2.5,2,3,219,,,,$145.00 ,1,$0.00 ,t,2,12,25,258,198868.178,2205685.33
23203893,Jeff And Suzanne,9/22/2016,19.94991846,-155.8546595,Entire home/apt,3,4,6,789,,,$500.00 ,$449.00 ,1,$0.00 ,t,15,34,64,325,201197.8774,2208480.534
23205776,Evolve Vacation Rental,9/20/2017,19.60783622,-155.976921,Entire home/apt,2,2,2,265,,,$0.00 ,$144.00 ,4,$0.00 ,t,12,15,16,250,187724.9939,2170809.517
23205777,Evolve Vacation Rental,9/20/2017,19.92100719,-155.8868161,Entire home/apt,2,2,3,399,,,$0.00 ,$256.00 ,6,$0.00 ,t,5,18,26,292,197774.7397,2205335.723
23220735,Katie/Hank,8/31/2016,19.64082602,-155.9882162,Entire home/apt,2,2,2,139,,,$300.00 ,$139.00 ,5,$30.00 ,t,17,26,34,124,186603.3751,2174484.621
23239067,Dena,2/11/2018,19.20429988,-155.8854049,Private room,1,1,1,41,,,$250.00 ,$19.00 ,2,$10.00 ,t,14,39,69,69,196582.8073,2125947.621
23254633,Craig,1/10/2018,19.91609267,-155.8783252,Entire home/apt,2,2,3,169,,,$150.00 ,$220.00 ,2,$5.00 ,t,11,21,25,274,198654.9197,2204776.096
23310874,Tasha,2/15/2018,20.22799884,-155.7976517,Entire home/apt,1,0,2,125,,,,,1,$0.00 ,t,0,0,2,2,207685.6769,2239180.885
23325271,Evolve Vacation Rental,9/20/2017,19.94831121,-155.8565789,Entire home/apt,2,2,2,415,,,$0.00 ,$215.00 ,6,$0.00 ,t,7,11,11,263,200993.8111,2208305.927
23343030,Evolve Vacation Rental,9/20/2017,19.98167285,-155.2391237,Entire home/apt,1,2,2,190,,,$0.00 ,$69.00 ,4,$0.00 ,t,21,41,71,315,265702.836,2211018.238
23360863,Jessica,2/18/2018,19.44286268,-155.1800459,Private room,1.5,1,2,41,,,,,2,$10.00 ,t,2,26,56,235,271120.9547,2151280.306
23398825,Kellie,2/20/2018,20.04284455,-155.6338277,Entire home/apt,1,1,2,86,,,$250.00 ,$100.00 ,1,$0.00 ,t,1,22,52,327,224487.7249,2218393.863
23398993,Julie,2/20/2018,19.71595391,-155.1274407,Private room,1,1,1,96,,,$0.00 ,$15.00 ,1,$0.00 ,t,6,29,50,50,277022.2849,2181446.268
23409442,Ashley,2/21/2018,19.56164288,-154.9681687,Entire home/apt,1,2,2,40,,,$0.00 ,$20.00 ,2,$10.00 ,t,26,55,83,358,293523.6411,2164161.613
23411927,Evolve Vacation Rental,9/20/2017,19.63179417,-155.9885279,Entire home/apt,3,2,3,350,,,$0.00 ,$195.00 ,6,$0.00 ,t,2,4,12,234,186553.1089,2173484.711
23483855,Jessica,2/25/2018,19.62042396,-155.9428238,Entire home/apt,1,1,3,95,,,$0.00 ,$110.00 ,2,$50.00 ,t,3,5,24,114,191328.2747,2172141.745
23545640,Matthias,2/28/2018,19.69476937,-155.9712693,Entire home/apt,1,1,0,99,,,$0.00 ,$60.00 ,1,$0.00 ,t,2,5,12,143,188486.3578,2180428.905
23576868,Colleen,5/4/2015,19.93085004,-155.8763421,Entire home/apt,3,3,4,295,,,"$1,000.00 ",$225.00 ,1,$0.00 ,t,15,31,39,299,198890.6619,2206407.167
23579965,Hawaii,7/7/2015,19.59267625,-154.9472934,Entire home/apt,2,3,3,102,,,$0.00 ,$166.00 ,2,$12.00 ,t,15,24,25,289,295753.426,2167572.081
23585227,Corey,1/7/2018,19.10189079,-155.7575722,Private room,1,1,1,65,,,,$20.00 ,2,$10.00 ,t,20,48,78,78,209854.3072,2114387.66
23615764,Karen,2/10/2018,19.88563629,-155.1438579,Entire home/apt,1,0,3,85,,,,,1,$0.00 ,t,14,34,64,154,275539.2101,2200254.757
23628990,Evolve Vacation Rental,9/20/2017,19.56502488,-155.9653537,Entire home/apt,3,3,4,429,,,$0.00 ,$229.00 ,6,$0.00 ,t,5,12,13,193,188856.8836,2166046.129
23685622,Evolve Vacation Rental,9/20/2017,19.47298092,-155.264774,Entire home/apt,2,3,5,180,,,$0.00 ,$172.00 ,6,$0.00 ,t,6,36,66,341,262265.8745,2154729.986
23705094,Michelle,9/6/2016,19.64147897,-155.994113,Entire home/apt,2,2,3,165,,,$250.00 ,$150.00 ,1,$0.00 ,t,0,0,0,153,185985.7667,2174567.82
23769609,Jessica & Elisa,2/15/2016,20.21862709,-155.748541,Entire home/apt,2.5,4,6,475,,,$200.00 ,$200.00 ,8,$40.00 ,t,0,0,0,159,212802.855,2238056.876
23777147,Red Awning,3/8/2018,19.93080164,-155.8762933,Entire home/apt,3,3,4,401,,,$500.00 ,$412.00 ,8,$0.00 ,t,5,9,27,198,198895.682,2206401.718
23777148,Red Awning,3/8/2018,19.62484263,-155.9857983,Entire home/apt,3,4,5,700,,,$500.00 ,$593.00 ,8,$0.00 ,t,0,0,0,48,186826.1085,2172709.647
23777152,Red Awning,3/8/2018,19.93932664,-155.8656486,Entire home/apt,3,3,4,486,,,$500.00 ,$412.00 ,6,$0.00 ,t,9,9,13,112,200026.8569,2207326.938
23777153,Red Awning,3/8/2018,19.63057618,-155.9868114,Entire home/apt,2,1,1,183,,,$500.00 ,$303.00 ,2,$0.00 ,t,18,18,32,248,186730.9033,2173346.631
23777162,Red Awning,3/8/2018,19.91907932,-155.8801548,Entire home/apt,2,2,3,244,,,$500.00 ,$360.00 ,6,$0.00 ,t,10,14,18,267,198468.9159,2205110.202
23777163,Red Awning,3/8/2018,19.62173611,-155.9861024,Entire home/apt,2.5,2,3,547,,,$500.00 ,$445.00 ,4,$0.00 ,t,9,9,9,241,186788.161,2172366.089
23777164,Red Awning,3/8/2018,19.60697184,-155.9760011,Entire home/apt,2,2,2,213,,,$500.00 ,$326.00 ,4,$0.00 ,t,2,8,11,227,187819.8875,2170712.084
23777165,Red Awning,3/8/2018,19.57365262,-155.9663429,Entire home/apt,2,3,4,364,,,$500.00 ,$389.00 ,6,$0.00 ,t,8,15,29,275,188769.6061,2167003.63
23777176,Red Awning,3/8/2018,19.57285748,-155.9649324,Entire home/apt,2.5,3,4,359,,,$500.00 ,$389.00 ,6,$0.00 ,t,15,29,50,138,188916.1714,2166912.982
23777183,Red Awning,3/8/2018,19.94866479,-155.8522251,Entire home/apt,2.5,3,5,486,,,$500.00 ,$420.00 ,8,$0.00 ,t,7,17,20,255,201450.4925,2208337.334
23777189,Red Awning,3/8/2018,19.61218289,-155.9611263,Entire home/apt,3,3,4,729,,,$500.00 ,$445.00 ,6,$0.00 ,t,15,45,75,350,189391.3499,2171262.142
23777204,Red Awning,3/8/2018,19.62384535,-155.9843296,Entire home/apt,2,2,4,668,,,$500.00 ,$526.00 ,8,$0.00 ,t,6,32,43,309,186978.3317,2172596.476
23777207,Red Awning,3/8/2018,19.61356914,-155.9694647,Entire home/apt,4,4,4,608,,,$500.00 ,$664.00 ,14,$0.00 ,t,19,49,79,354,188518.7533,2171430.917
23777208,Red Awning,3/8/2018,19.58833031,-155.9699621,Entire home/apt,4,4,7,846,,,$500.00 ,$572.00 ,8,$0.00 ,t,6,20,33,269,188417.8825,2168636.093
23777212,Red Awning,3/8/2018,19.5705796,-155.9649729,Entire home/apt,1,1,1,206,,,$500.00 ,$332.00 ,4,$0.00 ,t,15,31,36,283,188907.5412,2166660.734
23777220,Red Awning,3/8/2018,19.60824905,-155.9576234,Entire home/apt,3,3,4,608,,,$500.00 ,$445.00 ,8,$0.00 ,t,12,19,19,20,189751.4868,2170820.01
23777232,Red Awning,3/8/2018,19.6131065,-155.9805808,Entire home/apt,2,3,3,791,,,$500.00 ,$531.00 ,6,$0.00 ,t,15,17,17,18,187351.0179,2171400.026
23777237,Red Awning,3/8/2018,19.94274573,-155.8657518,Entire home/apt,2,1,1,644,,,$500.00 ,$360.00 ,4,$0.00 ,t,12,16,18,237,200022.5129,2207705.842
23777242,Red Awning,3/8/2018,19.6226559,-155.9853467,Entire home/apt,2,2,2,279,,,$500.00 ,$395.00 ,6,$0.00 ,t,2,5,10,252,186869.2667,2172466.587
23777250,Red Awning,3/8/2018,19.61432073,-155.982347,Entire home/apt,3,3,4,852,,,$500.00 ,$554.00 ,6,$0.00 ,t,14,26,33,298,187167.9736,2171537.77
23777253,Red Awning,3/8/2018,19.62128268,-155.9864152,Entire home/apt,1,1,1,231,,,$500.00 ,$297.00 ,4,$0.00 ,t,7,10,10,182,186754.4484,2172316.437
23777260,Red Awning,3/8/2018,19.61238092,-155.9822546,Entire home/apt,3.5,3,3,852,,,$500.00 ,$554.00 ,6,$0.00 ,t,6,11,11,202,187173.9149,2171322.723
23786875,Evolve Vacation Rental,9/20/2017,19.13460613,-155.7335842,Entire home/apt,1.5,2,3,190,,,$0.00 ,$143.00 ,6,$0.00 ,t,10,40,70,345,212436.4537,2117971.212
23789397,Hilo Hawaiian,3/14/2018,19.72785975,-155.0657324,Entire home/apt,1,1,1,259,,,$0.00 ,$0.00 ,1,$0.00 ,t,30,60,90,365,283508.2072,2182684.488
23841969,Carolyne,3/17/2018,19.64036512,-155.968789,Entire home/apt,2.5,3,3,200,,,$200.00 ,$175.00 ,6,$25.00 ,t,20,50,80,80,188641.3875,2174397.907
23895861,My Rental Advisor,3/24/2011,19.61272554,-155.9811524,Entire home/apt,7.5,9,11,3657,,,"$1,000.00 ","$1,500.00 ",1,$0.00 ,t,1,9,18,114,187290.2798,2171358.875
23899424,Corey,1/7/2018,19.1030737,-155.7581752,Private room,1,1,2,45,,,,$20.00 ,2,$10.00 ,t,14,41,71,71,209792.8876,2114519.669
23904090,Hilo Hawaiian,3/14/2018,19.72891576,-155.0661842,Entire home/apt,1,1,1,259,,,,,1,$0.00 ,t,24,54,84,359,283462.2658,2182801.979
23904451,Hilo Hawaiian,3/14/2018,19.72855626,-155.0655405,Entire home/apt,1,1,1,259,,,,,1,$0.00 ,t,24,54,84,359,283529.2642,2182761.356
23906987,Hilo Hawaiian,3/14/2018,19.72739363,-155.0674503,Entire home/apt,1,1,1,259,,,,,1,$0.00 ,t,26,56,86,361,283327.4792,2182635.077
23907678,Hilo Hawaiian,3/14/2018,19.72929123,-155.0654415,Entire home/apt,1,1,2,339,,,,,1,$0.00 ,t,30,60,90,365,283540.6337,2182842.6
23908115,Hilo Hawaiian,3/14/2018,19.72721899,-155.0661084,Entire home/apt,1,1,2,339,,,,,1,$0.00 ,t,30,60,90,365,283467.9247,2182614.028
23908892,Hilo Hawaiian,3/14/2018,19.72758606,-155.0672052,Entire home/apt,1,1,2,339,,,,,1,$0.00 ,t,30,60,90,365,283353.4344,2182656.068
23909451,Hilo Hawaiian,3/14/2018,19.72762698,-155.0672141,Entire home/apt,1,1,2,339,,,,,1,$0.00 ,t,26,56,86,361,283352.5565,2182660.61
23909789,Hilo Hawaiian,3/14/2018,19.72890969,-155.0658293,Entire home/apt,1,1,2,389,,,,,1,$0.00 ,t,30,60,90,365,283499.464,2182800.854
23910014,Hilo Hawaiian,3/14/2018,19.72768434,-155.0675807,Entire home/apt,1,1,2,389,,,,,1,$0.00 ,t,30,60,90,365,283314.2007,2182667.428
23910709,Hilo Hawaiian,3/14/2018,19.72715541,-155.06589,Entire home/apt,1,1,2,389,,,,,1,$0.00 ,t,30,60,90,365,283490.7355,2182606.71
23919422,Evolve Vacation Rental,9/20/2017,19.9338433,-155.7905994,Entire home/apt,2,2,2,125,,,$0.00 ,$166.00 ,4,$0.00 ,t,3,10,18,280,207877.7014,2206587.167
23929098,Sara,8/7/2017,20.00714016,-155.8105096,Entire home/apt,3.5,3,4,675,,,"$1,500.00 ",$375.00 ,1,$0.00 ,t,0,0,0,1,205928.32,2214740.49
23952630,My Rental Advisor,3/24/2011,19.61454224,-155.9831994,Entire home/apt,5.5,6,7,2590,,,"$1,000.00 ","$1,025.00 ",1,$0.00 ,t,12,22,27,249,187078.9276,2171563.872
23960478,John,2/11/2016,19.58196438,-155.1280639,Shared room,1,1,4,66,,,$0.00 ,$5.00 ,1,$15.00 ,t,30,60,90,365,276771.5849,2166612.416
23966170,Sumit,5/29/2016,19.61665392,-155.9773106,Entire home/apt,2.5,3,5,375,,,$0.00 ,$225.00 ,8,$25.00 ,t,1,7,17,217,187701.1486,2171786.984
23975418,Evolve Vacation Rental,9/20/2017,20.11601396,-155.5642176,Entire home/apt,1,2,3,135,,,,$41.00 ,6,$0.00 ,t,10,22,39,290,231897.6969,2226383.765
23982151,Dana,3/23/2018,19.58733206,-154.9919097,Entire home/apt,1,2,2,110,,,$200.00 ,$100.00 ,1,$0.00 ,t,7,20,48,138,291065.3833,2167034.424
23984054,Cassie,4/10/2017,19.6695704,-155.0723359,Entire home/apt,6.5,7,9,388,,,$700.00 ,$381.00 ,6,$18.00 ,t,4,20,30,30,282737.2043,2176239.565
24018060,Matt Manuel,11/16/2015,19.62577618,-155.9868881,Entire home/apt,2,2,4,250,,,$0.00 ,$120.00 ,1,$0.00 ,t,18,18,18,18,186713.5333,2172815.063
24043818,Paul Konrad,3/27/2018,19.93780869,-155.7878789,Entire home/apt,3,4,5,200,,,$300.00 ,$350.00 ,8,$75.00 ,t,18,22,42,316,208169.952,2207021.642
24053993,Evolve Vacation Rental,9/20/2017,19.58713136,-155.9696544,Entire home/apt,1,2,4,160,,,$0.00 ,$115.00 ,5,$0.00 ,t,4,11,19,278,188447.8764,2168502.722
24078330,Evolve Vacation Rental,9/20/2017,19.5603692,-154.9823124,Entire home/apt,1,1,1,115,,,,$69.00 ,4,$0.00 ,t,16,42,68,343,292037.761,2164037.748
24085736,Dani  And David,3/29/2018,19.62092424,-155.986476,Entire home/apt,2,2,3,145,,,$500.00 ,$155.00 ,1,$0.00 ,t,5,12,23,249,186747.3709,2172276.843
24089289,My Rental Advisor,3/24/2011,19.6125318,-155.9811523,Entire home/apt,5,7,10,2590,,,"$1,000.00 ","$1,200.00 ",1,$0.00 ,t,6,17,27,242,187289.9152,2171337.414
24102333,Dena,2/11/2018,19.20286234,-155.8849542,Private room,1,1,1,56,,,$250.00 ,$19.00 ,2,$10.00 ,t,24,38,60,60,196627.5933,2125787.611
24154930,My Rental Advisor,9/5/2017,19.59840157,-155.9697286,Entire home/apt,11,10,10,1950,,,"$1,000.00 ",$925.00 ,1,$0.00 ,t,11,17,17,186,188461.8047,2169751.27
24157293,Monica,3/30/2018,19.63958761,-156.0034168,Entire home/apt,3,3,5,495,,,"$1,000.00 ",$295.00 ,6,$50.00 ,t,4,16,32,107,185005.6195,2174375.501
24166981,My Rental Advisor,9/5/2017,19.59152608,-155.9694129,Entire home/apt,10.5,10,12,1250,,,"$1,000.00 ",$950.00 ,1,$0.00 ,t,1,1,1,181,188481.6968,2168989.089
24195970,Bradley,4/2/2018,19.9270649,-155.8652805,Private room,2,2,3,325,,,,,1,$0.00 ,t,4,34,64,339,200042.2385,2205968.094
24266878,Danielle,8/19/2017,19.44523022,-155.2342253,Entire home/apt,1,2,3,125,,,,$60.00 ,2,$20.00 ,t,17,44,69,331,265433.9299,2151615.441
24328483,Nicki,5/6/2017,19.70242728,-155.972723,Entire home/apt,2,3,3,300,,,$500.00 ,$200.00 ,2,$50.00 ,t,22,52,82,357,188348.6915,2181279.858
24333152,Evolve Vacation Rental,9/20/2017,19.58703037,-155.970003,Entire home/apt,1,2,4,160,,,$0.00 ,$115.00 ,5,$0.00 ,t,2,4,10,254,188411.0839,2168492.172
24333157,Evolve Vacation Rental,9/20/2017,19.72120451,-155.9840491,Entire home/apt,2,2,2,170,,,,$115.00 ,4,$0.00 ,t,9,9,9,229,187197.0356,2183380.715
24372529,Justin,4/12/2018,19.31762451,-155.8702307,Entire home/apt,5.5,5,8,750,,,$0.00 ,$250.00 ,1,$0.00 ,t,2,6,13,199,198387.1143,2138473.095
24376527,Jeff And Suzanne,9/22/2016,19.94766869,-155.8531762,Entire home/apt,2.5,3,4,445,,,$500.00 ,$315.00 ,1,$0.00 ,t,1,1,6,273,201348.9988,2208228.695
24376785,Paul,10/11/2016,20.08388207,-155.8488067,Entire home/apt,4,4,4,800,,,$0.00 ,$400.00 ,1,$0.00 ,t,20,30,41,293,202063.6456,2223308.692
24382142,Vacasa,1/16/2017,19.55628425,-155.961336,Entire home/apt,2,2,3,137,,,,$160.00 ,1,$0.00 ,t,0,0,0,243,189261.9695,2165070.615
24414680,Sergey,9/25/2016,19.7208082,-155.9948574,Entire home/apt,2,3,5,150,,,$300.00 ,$200.00 ,5,$15.00 ,t,2,23,51,141,186062.4792,2183356.794
24427491,Colleen,6/11/2014,19.721648,-155.9915559,Entire home/apt,2,2,2,125,,,$100.00 ,$150.00 ,4,$20.00 ,t,7,9,12,188,186410.4461,2183443.712
24437390,Alice,8/3/2016,19.92033992,-155.8849312,Entire home/apt,2,2,3,172,,,,$266.00 ,1,$0.00 ,t,19,43,73,297,197970.9327,2205258.42
24452753,George,1/6/2018,19.47096413,-155.9183869,Entire home/apt,3.5,6,12,657,,,$300.00 ,$550.00 ,16,$20.00 ,t,17,47,63,338,193610.826,2155542.492
24468174,Paul,4/17/2018,19.93723715,-155.8597487,Entire home/apt,5.5,7,7,2500,,,"$5,000.00 ",$699.00 ,14,$75.00 ,t,6,21,39,226,200640.9065,2207084.955
24479321,My Rental Advisor,3/24/2011,19.61195222,-155.979472,Entire home/apt,9.5,9,15,4445,,,"$1,000.00 ","$1,711.00 ",1,$0.00 ,t,8,26,26,252,187465.1738,2171270.13
24503128,Alice,8/3/2016,19.92529846,-155.8772637,Entire home/apt,2.5,3,4,221,,,,$349.00 ,1,$0.00 ,t,16,16,16,16,198783.5874,2205793.889
24503989,Alice,8/3/2016,19.91645473,-155.8799424,Entire home/apt,2,2,2,184,,,,$266.00 ,1,$0.00 ,t,20,20,20,188,198486.1846,2204819.103
24521784,Annette And Ken,2/26/2014,19.64083876,-155.9925191,Entire home/apt,1,1,2,105,,,$500.00 ,$120.00 ,1,$20.00 ,t,4,7,13,246,186151.8029,2174493.962
24526258,TurnKey Vacation Rentals,10/12/2017,19.91868044,-155.8805333,Entire home/apt,2,2,3,134,,,$0.00 ,$319.00 ,6,$0.00 ,t,7,13,20,263,198428.5064,2205066.699
24536780,Jeff And Suzanne,9/22/2016,20.0875842,-155.8507747,Entire home/apt,3,3,4,749,,,$750.00 ,$445.00 ,1,$0.00 ,t,8,25,38,308,201864.7087,2223722.284
24557897,Jeffrey,4/21/2018,19.91581302,-155.8795654,Private room,2,2,4,224,,,$0.00 ,$150.00 ,1,$0.00 ,t,18,18,37,294,198524.4622,2204747.346
24601685,Lori,4/23/2018,19.59363738,-155.959971,Entire home/apt,2,3,4,225,,,,,1,$0.00 ,t,18,19,45,225,189476.9818,2169205.744
24610521,My Rental Advisor,3/24/2011,19.6128128,-155.9813268,Entire home/apt,3,5,6,2599,,,"$1,000.00 ","$1,080.00 ",1,$0.00 ,t,6,21,44,259,187272.1422,2171368.861
24611731,Katie,4/24/2018,19.49428423,-155.9185735,Entire home/apt,1,1,2,98,,,$0.00 ,$50.00 ,1,$0.00 ,t,0,0,0,60,193635.1452,2158125.901
24628847,Chris,4/24/2018,19.13377918,-155.5116881,Entire home/apt,1,1,2,85,,,$0.00 ,$100.00 ,1,$0.00 ,t,2,4,8,203,235790.1803,2117528.97
24695423,Justin,12/11/2017,19.70234484,-155.0857043,Private room,2,1,1,49,,,,$15.00 ,1,$10.00 ,t,22,22,22,22,281379.7023,2179885.259
24697255,Vacasa,1/16/2017,19.92640117,-155.8768605,Entire home/apt,2.5,2,3,219,,,,$150.00 ,1,$0.00 ,t,4,6,14,259,198827.9171,2205915.309
24748105,Evolve Vacation Rental,9/20/2017,19.60947706,-155.9696108,Entire home/apt,2,4,7,285,,,$0.00 ,$269.00 ,10,$0.00 ,t,3,5,5,162,188495.5249,2170977.9
24756692,John,2/11/2016,19.58031995,-155.1300165,Shared room,5,1,16,25,,,$0.00 ,$10.00 ,1,$20.00 ,t,15,45,75,255,276564.4191,2166432.907
24778995,Joshua,5/1/2018,19.40082277,-154.923512,Entire home/apt,1,2,2,129,,,,$100.00 ,1,$0.00 ,t,13,18,45,229,298010.4691,2146305.128
24811678,Geoffrey & Abbey,5/3/2018,19.08537335,-155.7829318,Entire home/apt,3,2,2,300,,,$125.00 ,$125.00 ,4,$0.00 ,t,27,57,87,177,207155.2841,2112600.594
24853581,James,5/4/2018,20.21786481,-155.8308266,Entire home/apt,1,0,3,110,,,$200.00 ,$100.00 ,2,$10.00 ,t,12,26,51,209,204198.0416,2238117.328
24872891,Helen,5/5/2018,19.60488542,-155.9602533,Entire home/apt,1,0,1,39,,,$0.00 ,$95.00 ,1,$0.00 ,t,11,11,25,300,189468.9588,2170452.208
24876354,Kimberly,12/30/2017,19.94555089,-155.7976001,Private room,1,1,1,100,,,,$20.00 ,1,$0.00 ,t,0,0,15,85,207166.0229,2207896.115
24916809,Evolve Vacation Rental,9/20/2017,19.43678508,-155.2748876,Entire home/apt,1,1,2,120,,,,$53.00 ,5,$0.00 ,t,27,57,87,362,261150.7844,2150736.357
24960878,Erin,5/9/2018,20.21465733,-155.741068,Entire home/apt,2,2,2,275,,,$0.00 ,$175.00 ,1,$0.00 ,t,5,19,26,280,213576.897,2237604.24
24966970,Erin,5/9/2018,20.22118697,-155.7499345,Entire home/apt,2,2,3,285,,,$0.00 ,$175.00 ,1,$0.00 ,t,5,19,26,280,212661.8684,2238342.828
24968666,Erin,5/9/2018,20.2205723,-155.7484072,Entire home/apt,1,1,1,150,,,$0.00 ,$100.00 ,1,$0.00 ,t,3,13,20,271,212820.4188,2238272.096
24969242,Erin,5/9/2018,20.22230443,-155.7485396,Entire home/apt,3,3,3,350,,,$0.00 ,$225.00 ,1,$0.00 ,t,5,19,26,280,212809.7599,2238464.177
24969518,Erin,5/9/2018,20.22251534,-155.7490595,Entire home/apt,5,6,7,750,,,$0.00 ,$500.00 ,1,$0.00 ,t,5,15,22,276,212755.7922,2238488.44
24991299,Evolve Vacation Rental,9/20/2017,19.61980797,-155.9860249,Entire home/apt,1,1,1,250,,,$0.00 ,$138.00 ,4,$0.00 ,t,15,22,36,311,186792.5545,2172152.362
25109676,Suraya,5/15/2018,19.83223645,-155.1019276,Entire home/apt,1,1,1,53,,,$125.00 ,$50.00 ,1,$0.00 ,t,0,0,13,288,279857.1167,2194287.171
25135797,Elia,5/16/2018,19.71426474,-155.0724634,Entire home/apt,1,0,1,41,,,$125.00 ,$125.00 ,1,$0.00 ,t,17,17,17,152,282784.1703,2181187.952
25162504,Gabrielle-Lee,5/17/2018,20.05608045,-155.4321301,Private room,1,0,2,65,,,$0.00 ,$50.00 ,2,$50.00 ,t,0,0,0,0,245617.8706,2219539.533
25174980,Red Awning,1/19/2018,19.94825807,-155.8574692,Entire home/apt,2.5,3,2,758,,,$500.00 ,$546.00 ,8,$0.00 ,t,13,20,33,295,200900.4609,2208301.629
25175159,Red Awning,1/19/2018,19.93002917,-155.884687,Entire home/apt,2,3,3,638,,,$500.00 ,$538.00 ,6,$0.00 ,t,16,34,42,317,198014.9459,2206331.235
25175161,Red Awning,1/19/2018,20.00158549,-155.8089904,Entire home/apt,2,2,3,668,,,$500.00 ,$509.00 ,4,$0.00 ,t,5,16,19,19,206077.0495,2214122.569
25175165,Red Awning,1/19/2018,19.57370744,-155.9578486,Entire home/apt,3.5,4,4,2268,,,$500.00 ,$826.00 ,8,$0.00 ,t,5,5,16,246,189661.5574,2166994.242
25183103,Evolve Vacation Rental,9/20/2017,19.71355045,-155.109502,Entire home/apt,1,2,3,155,,,$0.00 ,$114.00 ,6,$0.00 ,t,14,44,74,343,278899.8027,2181156.698
25205247,Evolve Vacation Rental,9/20/2017,19.6398402,-155.9888727,Entire home/apt,1,2,2,325,,,$0.00 ,$166.00 ,7,$0.00 ,t,8,19,34,292,186532.5579,2174376.628
25264492,Hilo Beach House,5/21/2018,19.73606074,-155.0366198,Private room,1,0,2,219,,,$250.00 ,$0.00 ,2,$50.00 ,t,23,51,76,252,286571.1576,2183555.53
25275420,Vacasa,1/16/2017,19.93824354,-155.7870617,Entire home/apt,2.5,3,5,250,,,,$250.00 ,1,$0.00 ,t,7,15,21,296,208256.3468,2207068.385
25349869,Evolve Vacation Rental,9/20/2017,19.58990102,-155.9697,Entire home/apt,2,3,4,385,,,$0.00 ,$172.00 ,7,$0.00 ,t,15,20,26,272,188448.4251,2168809.603
25449923,Donna,5/20/2018,19.94569831,-155.7869141,Entire home/apt,1,1,1,75,,,,$50.00 ,1,$0.00 ,t,13,23,50,325,208285.5157,2207893.822
25451145,Melinda,8/21/2017,19.47453834,-155.9025014,Entire home/apt,1,0,1,55,,,,,1,$0.00 ,t,15,42,67,336,195286.39,2155910.106
25476098,Justin,12/11/2017,19.70265282,-155.0845931,Private room,2,1,1,46,,,$0.00 ,$15.00 ,1,$10.00 ,t,13,14,44,44,281496.635,2179917.927
25486549,Jeff,5/29/2018,19.62157978,-155.9865554,Entire home/apt,1,0,2,80,,,$0.00 ,$70.00 ,1,$0.00 ,t,5,16,33,196,186740.309,2172349.605
25519402,Denise,5/29/2018,19.93486441,-155.7872349,Private room,1,1,1,99,,,$0.00 ,$99.00 ,2,$15.00 ,t,11,26,54,116,208231.9923,2206694.412
25536607,Paul,4/17/2018,19.93608329,-155.859996,Entire home/apt,6,5,5,999,,,"$3,000.00 ",$499.00 ,10,$50.00 ,t,15,40,69,317,200612.8253,2206957.588
25547237,Hawaii,7/7/2015,19.58137933,-154.9976762,Entire home/apt,2,2,2,125,,,$0.00 ,$115.00 ,2,$12.00 ,t,21,36,57,328,290452.6298,2166382.478
25578216,Amanda,1/2/2016,19.65504517,-155.9547267,Private room,1,1,1,84,,,,$15.00 ,2,$30.00 ,t,22,44,72,78,190145.447,2175998.357
25594808,Mauka Makai Properties,6/1/2018,19.91487204,-155.8781674,Entire home/apt,2,2,2,159,,,$200.00 ,$172.00 ,1,$0.00 ,t,3,9,11,253,198669.1358,2204640.607
25595123,Mauka Makai Properties,6/1/2018,19.94805439,-155.8523167,Entire home/apt,2.5,2,2,219,,,$300.00 ,$235.00 ,1,$0.00 ,t,10,20,34,309,201439.7491,2208269.886
25595293,Mauka Makai Properties,6/1/2018,19.91668074,-155.8791363,Entire home/apt,2,2,2,166,,,$300.00 ,$194.00 ,1,$0.00 ,t,4,5,5,267,198571.0626,2204842.69
25595444,Mauka Makai Properties,6/1/2018,19.92999016,-155.8760585,Entire home/apt,3,3,3,229,,,$300.00 ,$261.00 ,1,$0.00 ,t,3,4,10,250,198918.7386,2206311.412
25595533,Mauka Makai Properties,6/1/2018,19.9157747,-155.878348,Entire home/apt,3,3,3,345,,,$300.00 ,$261.00 ,1,$0.00 ,t,12,14,28,295,198651.9279,2204740.916
25595596,Mauka Makai Properties,6/1/2018,19.91517292,-155.877791,Entire home/apt,3,3,3,249,,,$300.00 ,$261.00 ,1,$0.00 ,t,6,9,12,242,198709.1394,2204673.26
25733754,Evolve Vacation Rental,9/20/2017,19.93317543,-155.7903769,Entire home/apt,2,2,2,155,,,$0.00 ,$201.00 ,4,$0.00 ,t,5,9,13,37,207899.7779,2206512.806
25772020,TurnKey Vacation Rentals,10/12/2017,19.57949946,-155.9667533,Entire home/apt,2,2,2,170,,,$0.00 ,$319.00 ,4,$0.00 ,t,4,14,29,287,188737.7634,2167652.037
